"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"03","23030","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","6","50","0","1","49","43556","39574","3982","","","66388","02/12/2022 00:02:16"
"03","23040","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","11","63","0","0","63","62047","62047","0","","","96978","02/12/2022 00:02:16"
"03","23050","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","14","37","0","0","37","20501","20501","0","","","96614","02/12/2022 00:02:16"
"03","23060","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","7","83","0","4","79","27483","27483","0","","","96343","02/12/2022 00:02:16"
"03","23070","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","9","69","0","2","67","123039","101353","21686","","","184340","02/12/2022 00:02:16"
"03","23080","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","16","81","0","0","81","102630","100725","1905","","","188328","02/12/2022 00:02:16"
"03","23090","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","158","1812","0","446","1366","446952","441146","5806","","","863360","02/12/2022 00:02:16"
"03","23100","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","54","0","0","54","188442","188442","0","","","517187","02/12/2022 00:02:16"
"03","23110","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","16","162","0","2","160","478335","296389","181946","","","1254167","02/12/2022 00:02:16"
"03","23121","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","2","30","0","0","30","9546","9546","0","","","15858","02/12/2022 00:02:16"
"03","23122","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","4","27","0","0","27","5698","5698","0","","","27225","02/12/2022 00:02:16"
"03","23123","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","12","0","0","12","3545","3545","0","","","17534","02/12/2022 00:02:16"
"03","23141","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","5","28","0","1","27","26272","21703","4569","","","35787","02/12/2022 00:02:16"
"03","23142","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","5","36","0","0","36","9301","9301","0","","","40772","02/12/2022 00:02:16"
"03","23150","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","3","3","0","0","3","3672","3672","0","","","19660","02/12/2022 00:02:16"
"03","23160","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","2","15","0","0","15","10451","10451","0","","","18094","02/12/2022 00:02:16"
"03","23170","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","4","61","0","0","61","21140","21140","0","","","112216","02/12/2022 00:02:16"
"03","23180","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","12","59","1","0","58","25446","25446","0","","","79034","02/12/2022 00:02:16"
"03","23190","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","2","50","0","0","50","34642","34642","0","","","53807","02/12/2022 00:02:16"
"03","23241","027","13","Sants-Montjuïc","la Marina de Port","061","0","3","217","208","0","9","16771","16771","0","","","7703","02/12/2022 00:02:16"
"03","23242","026","13","Sants-Montjuïc","la Marina de Port","061","0","4","120","120","0","0","9898","9898","0","","","4345","02/12/2022 00:02:16"
"03","23243","026","13","Sants-Montjuïc","la Marina de Port","061","0","8","332","332","0","0","30402","29502","900","","","5631","02/12/2022 00:02:16"
"03","23251","027","13","Sants-Montjuïc","la Marina de Port","061","0","12","911","493","379","39","59170","48414","10756","","","47675","02/12/2022 00:02:16"
"03","23252","027","13","Sants-Montjuïc","la Marina de Port","061","0","6","114","77","0","37","8949","8015","934","","","5065","02/12/2022 00:02:16"
"03","23260","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","4","0","0","4","2918","2918","0","","","43771","02/12/2022 00:02:16"
"03","23270","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","0","0","0","0","0","0","0","","","11145","02/12/2022 00:02:16"
"03","23280","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","0","0","0","0","0","0","0","","","45624","02/12/2022 00:02:16"
"03","23290","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","0","0","0","0","0","0","0","","","11809","02/12/2022 00:02:16"
"03","70011","053","15","Sants-Montjuïc","Hostafrancs","067","0","40","438","132","50","141","36758","34178","2580","","","12867","02/12/2022 00:02:16"
"03","70012","053","15","Sants-Montjuïc","Hostafrancs","067","0","15","133","74","0","40","11628","11448","180","","","3253","02/12/2022 00:02:16"
"03","70020","053","15","Sants-Montjuïc","Hostafrancs","067","0","11","237","112","68","47","16003","13875","2128","","","3313","02/12/2022 00:02:16"
"03","70030","052","15","Sants-Montjuïc","Hostafrancs","067","0","1","389","0","0","389","2810","2810","0","","","3050","02/12/2022 00:02:16"
"03","70040","052","15","Sants-Montjuïc","Hostafrancs","067","0","17","173","79","0","46","10713","10354","359","","","2626","02/12/2022 00:02:16"
"03","70050","051","15","Sants-Montjuïc","Hostafrancs","067","0","25","343","128","88","72","19954","17183","2771","","","4809","02/12/2022 00:02:16"
"03","70060","051","15","Sants-Montjuïc","Hostafrancs","067","0","24","359","147","119","66","22977","19051","3926","","","5680","02/12/2022 00:02:16"
"03","70070","052","15","Sants-Montjuïc","Hostafrancs","067","0","24","218","86","8","48","18326","16933","1393","","","4289","02/12/2022 00:02:16"
"03","70071","052","15","Sants-Montjuïc","Hostafrancs","067","0","1","397","0","397","0","10143","139","10004","","","139","02/12/2022 00:02:16"
"03","70080","052","15","Sants-Montjuïc","Hostafrancs","067","0","14","134","69","1","47","12623","12151","472","","","4256","02/12/2022 00:02:16"
"03","70090","053","15","Sants-Montjuïc","Hostafrancs","067","0","19","228","135","10","48","22350","19211","3139","","","5952","02/12/2022 00:02:16"
"03","70100","053","15","Sants-Montjuïc","Hostafrancs","067","0","35","302","177","9","65","20428","19916","512","","","5828","02/12/2022 00:02:16"
"03","70110","053","15","Sants-Montjuïc","Hostafrancs","067","0","23","363","203","68","57","24603","22597","2006","","","5211","02/12/2022 00:02:16"
"03","70120","052","15","Sants-Montjuïc","Hostafrancs","067","0","16","188","142","9","32","14161","12885","1276","","","3626","02/12/2022 00:02:16"
"03","70130","052","15","Sants-Montjuïc","Hostafrancs","067","0","19","224","124","14","59","17445","16821","624","","","4389","02/12/2022 00:02:16"
"03","70140","051","15","Sants-Montjuïc","Hostafrancs","067","0","20","400","185","113","46","25056","22226","2830","","","5610","02/12/2022 00:02:16"
"03","70150","052","15","Sants-Montjuïc","Hostafrancs","067","0","1","14","1","0","6","1498","1498","0","","","390","02/12/2022 00:02:16"
"03","70160","056","15","Sants-Montjuïc","Hostafrancs","067","0","16","617","463","44","97","46651","44663","1988","","","8949","02/12/2022 00:02:16"
"03","70170","055","15","Sants-Montjuïc","Hostafrancs","067","0","25","2188","791","1193","196","109029","79189","29840","","","16830","02/12/2022 00:02:16"
"03","70180","054","15","Sants-Montjuïc","Hostafrancs","067","0","27","1229","575","505","101","81732","71733","9999","","","14848","02/12/2022 00:02:16"
"03","70190","054","15","Sants-Montjuïc","Hostafrancs","067","0","12","260","151","56","34","19592","17738","1854","","","3120","02/12/2022 00:02:16"
"03","70200","047","15","Sants-Montjuïc","Hostafrancs","066","0","24","380","137","90","92","65252","49159","16093","","","12618","02/12/2022 00:02:16"
"03","70210","047","15","Sants-Montjuïc","Hostafrancs","066","0","18","578","199","259","113","46611","35867","10744","","","8010","02/12/2022 00:02:16"
"03","70220","048","15","Sants-Montjuïc","Hostafrancs","066","0","18","471","150","262","25","27868","20901","6967","","","10978","02/12/2022 00:02:16"
"03","70230","048","15","Sants-Montjuïc","Hostafrancs","066","0","14","433","65","261","82","31568","21608","9960","","","6992","02/12/2022 00:02:16"
"03","70240","048","15","Sants-Montjuïc","Hostafrancs","066","0","2","37","0","5","32","32168","16520","15648","","","5215","02/12/2022 00:02:16"
"03","70250","048","15","Sants-Montjuïc","Hostafrancs","066","0","4","84","0","3","81","65293","51892","13401","","","6725","02/12/2022 00:02:16"
"03","70260","048","15","Sants-Montjuïc","Hostafrancs","066","0","18","472","232","148","57","38515","31710","6805","","","7550","02/12/2022 00:02:16"
"03","70270","048","15","Sants-Montjuïc","Hostafrancs","066","0","22","539","172","243","73","30548","19746","10802","","","8663","02/12/2022 00:02:16"
"03","70280","049","15","Sants-Montjuïc","Hostafrancs","066","0","30","288","146","39","52","17518","16546","972","","","6933","02/12/2022 00:02:16"
"03","70290","049","15","Sants-Montjuïc","Hostafrancs","066","0","8","150","73","57","19","8218","7129","1089","","","1399","02/12/2022 00:02:16"
"03","70300","047","15","Sants-Montjuïc","Hostafrancs","066","0","23","413","266","49","72","40458","33657","6801","","","7953","02/12/2022 00:02:16"
"03","70310","047","15","Sants-Montjuïc","Hostafrancs","066","0","21","218","128","0","61","21690","19199","2491","","","4459","02/12/2022 00:02:16"
"03","70320","049","15","Sants-Montjuïc","Hostafrancs","066","0","26","275","124","25","49","18075","17549","526","","","4594","02/12/2022 00:02:16"
"03","70330","049","15","Sants-Montjuïc","Hostafrancs","066","0","9","182","116","29","19","13034","12491","543","","","2728","02/12/2022 00:02:16"
"03","70341","050","15","Sants-Montjuïc","Hostafrancs","066","0","11","142","113","12","15","7674","7046","628","","","2268","02/12/2022 00:02:16"
"03","70342","050","15","Sants-Montjuïc","Hostafrancs","066","0","1","0","0","0","0","0","0","0","","","1430","02/12/2022 00:02:16"
"03","70350","050","15","Sants-Montjuïc","Hostafrancs","066","0","16","152","86","7","33","11536","11184","352","","","3007","02/12/2022 00:02:16"
"03","70360","047","15","Sants-Montjuïc","Hostafrancs","066","0","10","119","64","0","43","8726","8509","217","","","2066","02/12/2022 00:02:16"
"03","70370","047","15","Sants-Montjuïc","Hostafrancs","066","0","2","18","1","0","8","1157","1157","0","","","205","02/12/2022 00:02:16"
"03","70380","050","15","Sants-Montjuïc","Hostafrancs","066","0","17","112","60","1","38","15803","14119","1684","","","5376","02/12/2022 00:02:16"
"03","70390","050","15","Sants-Montjuïc","Hostafrancs","066","0","7","494","55","373","51","19409","6153","13256","","","5747","02/12/2022 00:02:16"
"03","70400","050","15","Sants-Montjuïc","Hostafrancs","066","0","10","134","99","18","9","8308","8008","300","","","1891","02/12/2022 00:02:16"
"03","70411","050","15","Sants-Montjuïc","Hostafrancs","066","0","12","375","177","144","44","21443","19605","1838","","","4598","02/12/2022 00:02:16"
"03","70412","050","15","Sants-Montjuïc","Hostafrancs","066","0","1","0","0","0","0","0","0","0","","","442","02/12/2022 00:02:16"
"03","70420","050","15","Sants-Montjuïc","Hostafrancs","066","0","27","446","160","120","105","29328","24223","5105","","","6268","02/12/2022 00:02:16"
"03","70433","049","15","Sants-Montjuïc","Hostafrancs","066","0","14","556","262","222","54","42608","37186","5422","","","21510","02/12/2022 00:02:16"
"03","70435","106","18","Sants-Montjuïc","Sants","075","0","9","64","39","0","25","22045","21836","209","","","44503","02/12/2022 00:02:16"
"03","70440","106","18","Sants-Montjuïc","Sants","075","0","16","95","54","1","20","10761","9486","1275","","","3701","02/12/2022 00:02:16"
"03","70450","105","18","Sants-Montjuïc","Sants","075","0","9","99","29","3","20","9529","7592","1937","","","1973","02/12/2022 00:02:16"
"03","70461","105","18","Sants-Montjuïc","Sants","075","0","7","75","43","4","19","4725","4429","296","","","1221","02/12/2022 00:02:16"
"03","70462","105","18","Sants-Montjuïc","Sants","075","0","2","6","1","0","2","586","586","0","","","307","02/12/2022 00:02:16"
"03","70470","105","18","Sants-Montjuïc","Sants","075","0","1","15","15","0","0","1105","1105","0","","","177","02/12/2022 00:02:16"
"03","70480","105","18","Sants-Montjuïc","Sants","075","0","13","114","56","4","25","6545","6545","0","","","2150","02/12/2022 00:02:16"
"03","70490","106","18","Sants-Montjuïc","Sants","075","0","19","147","74","0","38","11014","11014","0","","","3218","02/12/2022 00:02:16"
"03","70500","106","18","Sants-Montjuïc","Sants","075","0","18","227","111","73","22","13278","11147","2131","","","3910","02/12/2022 00:02:16"
"03","70510","106","18","Sants-Montjuïc","Sants","075","0","13","163","75","20","44","8259","8166","93","","","2161","02/12/2022 00:02:16"
"03","70520","106","18","Sants-Montjuïc","Sants","075","0","14","125","52","0","33","11573","11573","0","","","3023","02/12/2022 00:02:16"
"03","70530","106","18","Sants-Montjuïc","Sants","075","0","16","185","105","1","50","12760","12402","358","","","3391","02/12/2022 00:02:16"
"03","70540","106","18","Sants-Montjuïc","Sants","075","0","12","83","42","5","31","9063","7416","1647","","","2510","02/12/2022 00:02:16"
"03","70550","105","18","Sants-Montjuïc","Sants","075","0","20","162","83","0","40","11754","11720","34","","","3427","02/12/2022 00:02:16"
"03","70560","105","18","Sants-Montjuïc","Sants","075","0","41","382","188","33","83","28014","26571","1443","","","7774","02/12/2022 00:02:16"
"03","70570","105","18","Sants-Montjuïc","Sants","075","0","7","132","17","8","47","15030","13396","1634","","","2856","02/12/2022 00:02:16"
"03","70580","108","18","Sants-Montjuïc","Sants","076","0","40","239","108","13","62","18008","17315","693","","","6468","02/12/2022 00:02:16"
"03","70590","108","18","Sants-Montjuïc","Sants","076","0","37","400","250","51","55","30016","28330","1686","","","8637","02/12/2022 00:02:16"
"03","70600","107","18","Sants-Montjuïc","Sants","076","0","10","70","34","0","29","7180","6820","360","","","2638","02/12/2022 00:02:16"
"03","70610","107","18","Sants-Montjuïc","Sants","076","0","11","145","56","0","27","10434","10434","0","","","2295","02/12/2022 00:02:16"
"03","70620","108","18","Sants-Montjuïc","Sants","076","0","25","176","120","3","26","12817","12678","139","","","3875","02/12/2022 00:02:16"
"03","70630","108","18","Sants-Montjuïc","Sants","076","0","23","211","76","54","41","12722","12271","451","","","4285","02/12/2022 00:02:16"
"03","70640","108","18","Sants-Montjuïc","Sants","076","0","25","187","110","1","28","14655","14655","0","","","4259","02/12/2022 00:02:16"
"03","70650","109","18","Sants-Montjuïc","Sants","076","0","9","158","61","55","21","9741","7858","1883","","","2211","02/12/2022 00:02:16"
"03","70660","109","18","Sants-Montjuïc","Sants","076","0","42","335","223","7","65","24476","24201","275","","","9013","02/12/2022 00:02:16"
"03","70670","109","18","Sants-Montjuïc","Sants","076","0","39","340","190","40","45","23648","22677","971","","","8180","02/12/2022 00:02:16"
"03","70680","109","18","Sants-Montjuïc","Sants","076","0","46","402","227","41","93","29050","26124","2926","","","9855","02/12/2022 00:02:16"
"03","70690","110","18","Sants-Montjuïc","Sants","076","0","16","128","62","2","33","11207","10661","546","","","3182","02/12/2022 00:02:16"
"03","70700","110","18","Sants-Montjuïc","Sants","076","0","13","143","96","17","21","9839","8116","1723","","","2328","02/12/2022 00:02:16"
"03","70710","110","18","Sants-Montjuïc","Sants","076","0","19","230","120","54","36","14516","13534","982","","","3970","02/12/2022 00:02:16"
"03","70721","110","18","Sants-Montjuïc","Sants","076","0","15","301","116","41","57","27171","22946","4225","","","5052","02/12/2022 00:02:16"
"03","70722","110","18","Sants-Montjuïc","Sants","076","0","24","298","125","62","75","26891","22557","4334","","","8613","02/12/2022 00:02:16"
"03","70770","107","18","Sants-Montjuïc","Sants","076","0","8","405","57","300","48","44932","29388","15544","","","8215","02/12/2022 00:02:16"
"03","70781","107","18","Sants-Montjuïc","Sants","076","0","2","19","0","2","17","11841","10021","1820","","","4574","02/12/2022 00:02:16"
"03","70782","107","18","Sants-Montjuïc","Sants","076","0","3","21","0","0","21","22083","22083","0","","","12089","02/12/2022 00:02:16"
"03","70791","107","18","Sants-Montjuïc","Sants","076","0","16","609","300","229","65","42949","35986","6963","","","10082","02/12/2022 00:02:16"
"03","70792","107","18","Sants-Montjuïc","Sants","076","0","2","2","0","0","2","1044","1044","0","","","4668","02/12/2022 00:02:16"
"03","70793","106","18","Sants-Montjuïc","Sants","075","0","1","3","0","0","3","10090","10090","0","","","9966","02/12/2022 00:02:16"
"03","70794","106","18","Sants-Montjuïc","Sants","075","0","1","1","0","1","0","2600","2600","0","","","4037","02/12/2022 00:02:16"
"03","70795","106","18","Sants-Montjuïc","Sants","075","0","2","19","0","1","18","144017","66765","77252","","","45864","02/12/2022 00:02:16"
"03","70796","106","18","Sants-Montjuïc","Sants","075","0","1","0","0","0","0","0","0","0","","","12165","02/12/2022 00:02:16"
"03","70797","107","18","Sants-Montjuïc","Sants","076","0","10","38","14","0","12","3031","3031","0","","","4761","02/12/2022 00:02:16"
"03","70798","106","18","Sants-Montjuïc","Sants","075","0","1","0","0","0","0","0","0","0","","","4957","02/12/2022 00:02:16"
"03","70800","107","18","Sants-Montjuïc","Sants","076","0","17","197","97","40","44","12968","11656","1312","","","4598","02/12/2022 00:02:16"
"03","70810","107","18","Sants-Montjuïc","Sants","076","0","24","378","149","170","47","21282","16909","4373","","","5544","02/12/2022 00:02:16"
"03","70820","111","18","Sants-Montjuïc","Sants","076","0","17","208","106","13","29","13227","12954","273","","","3342","02/12/2022 00:02:16"
"03","70830","111","18","Sants-Montjuïc","Sants","076","0","24","587","138","343","86","25684","16686","8998","","","6197","02/12/2022 00:02:16"
"03","70840","111","18","Sants-Montjuïc","Sants","076","0","29","505","356","42","89","38331","36658","1673","","","8100","02/12/2022 00:02:16"
"03","70850","112","18","Sants-Montjuïc","Sants","076","0","26","967","430","284","131","92847","64780","28067","","","13166","02/12/2022 00:02:16"
"03","70860","112","18","Sants-Montjuïc","Sants","076","0","25","913","373","349","164","47337","36685","10652","","","9372","02/12/2022 00:02:16"
"03","70871","110","18","Sants-Montjuïc","Sants","076","0","19","270","130","53","48","16981","15373","1608","","","3733","02/12/2022 00:02:16"
"03","70872","110","18","Sants-Montjuïc","Sants","076","0","1","0","0","0","0","0","0","0","","","1181","02/12/2022 00:02:16"
"03","71020","114","18","Sants-Montjuïc","Sants","076","0","8","191","50","0","62","15795","15348","447","","","2030","02/12/2022 00:02:16"
"03","71031","113","18","Sants-Montjuïc","Sants","076","0","27","1464","695","528","154","156400","129734","26666","","","32529","02/12/2022 00:02:16"
"03","71032","114","18","Sants-Montjuïc","Sants","076","0","18","1437","586","656","193","109122","82612","26510","","","14149","02/12/2022 00:02:16"
"03","71060","091","18","Sants-Montjuïc","Sants","072","0","12","146","31","15","47","12536","11325","1211","","","3070","02/12/2022 00:02:16"
"03","71071","090","18","Sants-Montjuïc","Sants","072","0","1","232","203","0","29","20881","20575","306","","","3023","02/12/2022 00:02:16"
"03","71073","090","18","Sants-Montjuïc","Sants","072","0","1","0","0","0","0","0","0","0","","","2427","02/12/2022 00:02:16"
"03","71074","090","18","Sants-Montjuïc","Sants","072","0","1","0","0","0","0","0","0","0","","","747","02/12/2022 00:02:16"
"03","71081","090","18","Sants-Montjuïc","Sants","072","0","11","916","194","660","61","45831","27204","18627","","","10168","02/12/2022 00:02:16"
"03","71082","091","18","Sants-Montjuïc","Sants","072","0","26","577","174","337","38","26214","19117","7097","","","7710","02/12/2022 00:02:16"
"03","71091","091","18","Sants-Montjuïc","Sants","072","0","8","92","42","19","15","6382","5876","506","","","1448","02/12/2022 00:02:16"
"03","71092","090","18","Sants-Montjuïc","Sants","072","0","3","88","40","36","12","5780","4999","781","","","772","02/12/2022 00:02:16"
"03","71100","090","18","Sants-Montjuïc","Sants","072","0","7","180","70","79","30","10672","6580","4092","","","2994","02/12/2022 00:02:16"
"03","71110","089","18","Sants-Montjuïc","Sants","072","0","10","171","68","72","14","10505","7931","2574","","","2287","02/12/2022 00:02:16"
"03","71121","092","18","Sants-Montjuïc","Sants","072","0","8","101","38","34","21","5535","4601","934","","","1077","02/12/2022 00:02:16"
"03","71122","089","18","Sants-Montjuïc","Sants","072","0","2","68","31","12","10","5815","4868","947","","","665","02/12/2022 00:02:16"
"03","71131","092","18","Sants-Montjuïc","Sants","072","0","6","223","91","98","26","14983","11333","3650","","","2285","02/12/2022 00:02:16"
"03","71132","089","18","Sants-Montjuïc","Sants","072","0","3","204","76","67","56","13073","9843","3230","","","1589","02/12/2022 00:02:16"
"03","71140","089","18","Sants-Montjuïc","Sants","072","0","22","211","102","56","33","13136","11812","1324","","","4413","02/12/2022 00:02:16"
"03","71150","089","18","Sants-Montjuïc","Sants","072","0","15","408","316","17","73","33007","32859","148","","","7301","02/12/2022 00:02:16"
"03","71160","088","18","Sants-Montjuïc","Sants","072","0","16","318","112","0","48","24783","23272","1511","","","5089","02/12/2022 00:02:16"
"03","71170","092","18","Sants-Montjuïc","Sants","072","0","25","190","65","32","38","13801","12725","1076","","","8344","02/12/2022 00:02:16"
"03","71180","092","18","Sants-Montjuïc","Sants","072","0","1","2","0","0","2","87","87","0","","","8951","02/12/2022 00:02:16"
"03","71190","092","18","Sants-Montjuïc","Sants","072","0","9","80","40","0","33","6564","6564","0","","","4101","02/12/2022 00:02:16"
"03","71200","092","18","Sants-Montjuïc","Sants","072","0","15","319","191","74","37","21253","19233","2020","","","3951","02/12/2022 00:02:16"
"03","71210","093","18","Sants-Montjuïc","Sants","072","0","13","691","235","372","57","36968","28150","8818","","","6923","02/12/2022 00:02:16"
"03","71223","093","18","Sants-Montjuïc","Sants","072","0","9","395","241","120","27","22998","17406","5592","","","4894","02/12/2022 00:02:16"
"03","71230","093","18","Sants-Montjuïc","Sants","072","0","19","398","219","97","59","28422","26111","2311","","","8995","02/12/2022 00:02:16"
"03","71231","086","18","Sants-Montjuïc","Sants","072","0","1","406","0","406","0","9750","0","9750","","","9750","02/12/2022 00:02:16"
"03","71240","094","18","Sants-Montjuïc","Sants","072","0","33","216","132","12","38","13013","12651","362","","","4164","02/12/2022 00:02:16"
"03","71250","092","18","Sants-Montjuïc","Sants","072","0","27","234","69","48","50","11642","9811","1831","","","4024","02/12/2022 00:02:16"
"03","71260","091","18","Sants-Montjuïc","Sants","072","0","30","211","127","8","31","15448","15187","261","","","6321","02/12/2022 00:02:16"
"03","71271","091","18","Sants-Montjuïc","Sants","072","0","10","91","26","36","13","5070","4265","805","","","1935","02/12/2022 00:02:16"
"03","71272","091","18","Sants-Montjuïc","Sants","072","0","21","159","97","10","33","12361","11896","465","","","4274","02/12/2022 00:02:16"
"03","71280","091","18","Sants-Montjuïc","Sants","072","0","13","116","56","0","38","8507","8507","0","","","2204","02/12/2022 00:02:16"
"03","71290","094","18","Sants-Montjuïc","Sants","072","0","3","78","16","30","27","5215","4345","870","","","1703","02/12/2022 00:02:16"
"03","71300","094","18","Sants-Montjuïc","Sants","072","0","22","160","106","1","34","9906","9906","0","","","3663","02/12/2022 00:02:16"
"03","71310","094","18","Sants-Montjuïc","Sants","072","0","25","346","159","144","26","21342","17971","3371","","","5515","02/12/2022 00:02:16"
"03","71320","094","18","Sants-Montjuïc","Sants","072","0","14","681","215","402","60","34194","18731","15463","","","6366","02/12/2022 00:02:16"
"03","71330","083","17","Sants-Montjuïc","Sants - Badal","071","0","19","351","179","111","43","23698","21365","2333","","","5692","02/12/2022 00:02:16"
"03","71340","084","17","Sants-Montjuïc","Sants - Badal","071","0","14","79","55","6","11","5768","5768","0","","","1810","02/12/2022 00:02:16"
"03","71350","084","17","Sants-Montjuïc","Sants - Badal","071","0","2","42","35","2","5","5530","4422","1108","","","618","02/12/2022 00:02:16"
"03","71362","084","17","Sants-Montjuïc","Sants - Badal","071","0","9","156","116","23","10","12221","11291","930","","","2263","02/12/2022 00:02:16"
"03","71365","084","17","Sants-Montjuïc","Sants - Badal","071","0","18","751","456","120","171","55324","47354","7970","","","12152","02/12/2022 00:02:16"
"03","71370","085","17","Sants-Montjuïc","Sants - Badal","071","0","18","480","208","119","117","30259","25547","4712","","","6111","02/12/2022 00:02:16"
"03","71380","085","17","Sants-Montjuïc","Sants - Badal","071","0","33","675","417","96","95","48172","44507","3665","","","8704","02/12/2022 00:02:16"
"03","71390","082","17","Sants-Montjuïc","Sants - Badal","071","0","25","416","273","71","57","31034","28740","2294","","","5301","02/12/2022 00:02:16"
"03","71400","082","17","Sants-Montjuïc","Sants - Badal","071","0","5","17","3","1","8","1136","1136","0","","","1231","02/12/2022 00:02:16"
"03","71410","082","17","Sants-Montjuïc","Sants - Badal","071","0","12","284","174","15","70","23490","21507","1983","","","3854","02/12/2022 00:02:16"
"03","71420","083","17","Sants-Montjuïc","Sants - Badal","071","0","46","845","447","258","86","57484","50939","6545","","","15017","02/12/2022 00:02:16"
"03","71430","082","17","Sants-Montjuïc","Sants - Badal","071","0","28","362","162","104","64","21436","18001","3435","","","4530","02/12/2022 00:02:16"
"03","71440","082","17","Sants-Montjuïc","Sants - Badal","071","0","16","893","202","578","64","38083","26417","11666","","","6257","02/12/2022 00:02:16"
"03","71450","081","17","Sants-Montjuïc","Sants - Badal","071","0","17","388","94","167","28","21683","17958","3725","","","3626","02/12/2022 00:02:16"
"03","71460","081","17","Sants-Montjuïc","Sants - Badal","071","0","21","570","182","311","59","27722","20342","7380","","","5006","02/12/2022 00:02:16"
"03","71470","081","17","Sants-Montjuïc","Sants - Badal","071","0","27","842","470","241","74","58697","52980","5717","","","9406","02/12/2022 00:02:16"
"03","71610","086","18","Sants-Montjuïc","Sants","072","0","22","1211","596","508","98","92493","74731","17762","","","12361","02/12/2022 00:02:16"
"03","71620","087","18","Sants-Montjuïc","Sants","072","0","32","1029","627","204","108","91906","82752","9154","","","15705","02/12/2022 00:02:16"
"03","71630","088","18","Sants-Montjuïc","Sants","072","0","14","523","224","241","40","32481","25157","7324","","","5678","02/12/2022 00:02:16"
"03","71640","088","18","Sants-Montjuïc","Sants","072","0","8","269","178","0","59","20964","19224","1740","","","2581","02/12/2022 00:02:16"
"03","71693","064","16","Sants-Montjuïc","la Bordeta","069","0","17","515","207","240","67","50020","38188","11832","","","12651","02/12/2022 00:02:16"
"03","71701","066","16","Sants-Montjuïc","la Bordeta","069","0","28","1573","1006","353","201","115478","98285","17193","","","20710","02/12/2022 00:02:16"
"03","71702","064","16","Sants-Montjuïc","la Bordeta","069","0","8","485","315","124","46","32189","31503","686","","","12999","02/12/2022 00:02:16"
"03","71703","067","16","Sants-Montjuïc","la Bordeta","069","0","19","1390","725","507","146","88801","77668","11133","","","13630","02/12/2022 00:02:16"
"03","71704","??","16","Sants-Montjuïc","la Bordeta","??","0","14","1643","994","507","117","114893","92275","22618","","","17734","02/12/2022 00:02:16"
"03","71705","064","16","Sants-Montjuïc","la Bordeta","069","0","2","0","0","0","0","0","0","0","","","481","02/12/2022 00:02:16"
"03","71706","064","16","Sants-Montjuïc","la Bordeta","069","0","3","103","0","6","97","23829","13932","9897","","","11562","02/12/2022 00:02:16"
"03","71710","064","16","Sants-Montjuïc","la Bordeta","069","0","1","46","0","6","40","38024","33232","4792","","","5874","02/12/2022 00:02:16"
"03","71723","063","16","Sants-Montjuïc","la Bordeta","069","0","31","1147","286","645","164","92407","71984","20423","","","89961","02/12/2022 00:02:16"
"03","71730","061","16","Sants-Montjuïc","la Bordeta","068","0","15","237","216","0","19","18137","18137","0","","","4756","02/12/2022 00:02:16"
"03","71740","061","16","Sants-Montjuïc","la Bordeta","068","0","17","331","277","0","46","23143","23037","106","","","6619","02/12/2022 00:02:16"
"03","71750","062","16","Sants-Montjuïc","la Bordeta","069","0","47","522","352","11","85","36727","36496","231","","","12513","02/12/2022 00:02:16"
"03","71761","062","16","Sants-Montjuïc","la Bordeta","069","0","30","291","172","27","20","20087","19111","976","","","8002","02/12/2022 00:02:16"
"03","71762","062","16","Sants-Montjuïc","la Bordeta","069","0","17","289","130","109","29","18375","15990","2385","","","5028","02/12/2022 00:02:16"
"03","71771","063","16","Sants-Montjuïc","la Bordeta","069","0","36","345","155","124","34","19322","16609","2713","","","6660","02/12/2022 00:02:16"
